incident_id,site_id,incident_date,incident_type,severity_1to5,property_loss_usd
606,107,2025-04-18,False Alarm,2,0.0
607,107,2025-04-15,Real Event,5,24899.86
608,107,2025-05-06,Real Event,3,38018.74
609,107,2025-05-09,False Alarm,5,0.0
610,108,2022-09-26,False Alarm,5,0.0
611,108,2022-12-24,False Alarm,4,0.0
612,108,2023-08-17,Real Event,5,23987.75
613,108,2025-06-03,Real Event,3,21186.07
614,109,2023-09-05,False Alarm,4,0.0
615,109,2024-01-13,False Alarm,4,0.0
616,109,2024-05-18,Real Event,3,14491.02
617,109,2024-07-11,False Alarm,3,0.0
618,109,2024-07-23,Real Event,5,11574.13
619,109,2025-06-27,Real Event,4,13813.95
620,110,2022-12-03,Real Event,4,51186.71
621,110,2024-06-20,False Alarm,3,0.0
622,110,2024-06-11,Real Event,3,37539.84
623,110,2025-04-01,False Alarm,3,0.0
624,110,2025-07-24,False Alarm,2,0.0
625,110,2025-07-04,Real Event,1,32643.09
626,111,2023-02-24,False Alarm,3,0.0
627,111,2023-09-17,False Alarm,4,0.0
628,111,2023-09-07,Real Event,5,39847.2
629,111,2023-11-15,False Alarm,5,0.0
630,111,2023-11-09,False Alarm,3,0.0
631,111,2024-05-09,False Alarm,5,0.0
632,112,2022-10-18,False Alarm,5,0.0
633,112,2023-11-08,Real Event,3,9577.44
634,112,2024-02-22,Real Event,4,27019.03
635,112,2024-10-18,False Alarm,3,0.0
636,112,2025-06-16,Real Event,2,9963.62
637,112,2025-08-25,False Alarm,2,0.0
638,113,2022-10-27,Real Event,5,19342.36
639,113,2022-10-10,False Alarm,4,0.0
640,113,2024-12-06,Real Event,5,11854.21
641,113,2025-08-09,False Alarm,4,0.0
642,113,2025-08-08,False Alarm,5,0.0
643,113,2025-09-04,False Alarm,5,0.0
644,114,2023-04-03,False Alarm,4,0.0
645,114,2023-11-14,False Alarm,4,0.0
646,114,2023-12-21,False Alarm,4,0.0
647,114,2024-03-17,Real Event,3,29523.09
648,114,2024-10-04,Real Event,4,37491.0
649,115,2023-03-17,False Alarm,4,0.0
650,115,2023-05-21,Real Event,3,11435.92
651,115,2023-08-22,Real Event,4,16969.35
652,115,2024-04-05,Real Event,5,13539.61
653,115,2025-01-18,False Alarm,3,0.0
654,115,2025-09-17,Real Event,4,22761.93
655,115,2025-09-07,False Alarm,4,0.0
656,116,2023-03-01,Real Event,3,21226.87
657,116,2023-08-08,Real Event,4,29362.51
658,116,2023-08-27,Real Event,5,53255.11
659,116,2023-11-01,Real Event,2,3814.39
660,116,2024-01-27,False Alarm,5,0.0
661,116,2024-06-21,Real Event,2,20175.22
662,116,2024-11-02,Real Event,5,28453.83
663,116,2024-11-09,Real Event,2,28635.54
664,116,2024-12-15,Real Event,4,21492.57
665,116,2024-12-23,Real Event,3,37047.96
666,116,2025-01-17,False Alarm,3,0.0
667,117,2022-09-19,Real Event,4,37063.7
668,117,2023-04-22,False Alarm,5,0.0
669,117,2023-10-22,False Alarm,5,0.0
670,117,2023-12-17,Real Event,3,22977.71
671,117,2024-03-12,Real Event,5,33639.45
672,117,2024-04-14,Real Event,3,50264.59
673,117,2024-04-11,Real Event,3,27181.21
674,117,2024-09-05,Real Event,3,27628.75
675,117,2025-03-13,Real Event,4,36035.02
676,118,2022-12-03,Real Event,5,51134.38
677,118,2023-10-04,Real Event,2,46945.27
678,118,2023-10-27,False Alarm,5,0.0
679,118,2023-11-22,False Alarm,4,0.0
680,118,2024-09-01,False Alarm,4,0.0
681,118,2025-08-02,False Alarm,4,0.0
682,119,2023-06-24,False Alarm,5,0.0
683,119,2023-11-07,Real Event,3,35368.89
684,119,2023-12-22,False Alarm,4,0.0
685,119,2024-09-07,False Alarm,4,0.0
686,119,2024-09-08,Real Event,3,27939.76
687,119,2025-03-17,Real Event,4,21611.17
688,119,2025-03-19,Real Event,3,29372.8
689,120,2023-01-25,False Alarm,3,0.0
690,120,2023-01-10,False Alarm,2,0.0
691,120,2023-05-22,False Alarm,3,0.0
692,120,2023-05-01,Real Event,4,61190.82
693,120,2024-06-16,False Alarm,5,0.0
694,120,2024-06-23,Real Event,5,63957.64
695,120,2024-12-05,False Alarm,4,0.0
696,120,2024-12-05,False Alarm,5,0.0
697,120,2025-04-27,Real Event,4,30824.92
698,120,2025-04-14,Real Event,5,54063.03
699,121,2023-01-08,Real Event,5,17935.02
700,121,2023-06-15,False Alarm,4,0.0
701,121,2023-06-24,Real Event,4,27381.31
702,121,2023-10-18,Real Event,3,11147.55
703,121,2024-10-05,False Alarm,5,0.0
704,121,2024-11-18,False Alarm,4,0.0
705,121,2025-01-23,Real Event,5,44504.23
706,121,2025-01-02,False Alarm,4,0.0
707,122,2022-11-21,False Alarm,4,0.0
708,122,2023-12-14,Real Event,3,68519.86
709,122,2024-05-15,Real Event,3,31762.74
710,122,2025-03-18,Real Event,5,41095.68
711,122,2025-03-11,Real Event,5,37911.98
712,123,2022-10-03,Real Event,3,22151.3
713,123,2023-07-21,False Alarm,3,0.0
714,123,2024-08-18,False Alarm,4,0.0
715,123,2024-12-06,Real Event,2,19034.17
716,124,2022-12-06,Real Event,5,15799.1
717,124,2023-05-26,False Alarm,4,0.0
718,124,2023-06-23,False Alarm,5,0.0
719,124,2023-08-26,Real Event,4,22546.53
720,124,2023-11-04,False Alarm,5,0.0
721,124,2024-03-15,Real Event,5,12949.12
722,124,2024-06-15,False Alarm,5,0.0
723,124,2024-06-14,Real Event,4,5887.78
724,124,2024-11-09,False Alarm,4,0.0
725,124,2025-07-12,Real Event,5,15464.98
726,125,2023-05-08,Real Event,3,13093.41
727,125,2024-05-21,False Alarm,3,0.0
728,125,2025-01-09,False Alarm,4,0.0
729,126,2022-09-19,Real Event,4,22852.17
730,126,2023-02-22,Real Event,4,12332.93
731,126,2023-04-12,Real Event,5,21736.75
732,126,2023-05-12,Real Event,4,18978.8
733,126,2024-10-17,Real Event,5,19977.44
734,126,2024-11-24,False Alarm,3,0.0
735,126,2024-11-03,False Alarm,5,0.0
736,126,2025-01-11,False Alarm,3,0.0
737,126,2025-03-04,False Alarm,5,0.0
738,126,2025-03-23,Real Event,3,13004.46
739,127,2023-02-17,False Alarm,4,0.0
740,127,2023-08-15,Real Event,5,38305.4
741,127,2023-09-27,False Alarm,3,0.0
742,127,2024-06-24,Real Event,4,15833.18
743,127,2024-11-17,Real Event,3,27217.21
744,128,2022-10-24,Real Event,5,36984.93
745,128,2023-06-08,False Alarm,5,0.0
746,128,2024-02-03,Real Event,2,11827.76
747,128,2024-06-26,False Alarm,5,0.0
748,128,2024-08-21,False Alarm,5,0.0
749,128,2025-06-22,False Alarm,3,0.0
750,128,2025-09-07,Real Event,3,39273.97
751,129,2022-09-15,Real Event,5,5200.15
752,129,2022-09-11,False Alarm,3,0.0
753,129,2023-04-15,False Alarm,4,0.0
754,129,2023-04-15,False Alarm,4,0.0
755,129,2024-01-01,Real Event,5,58485.24
756,129,2024-01-03,Real Event,4,72852.9
757,129,2024-09-27,False Alarm,3,0.0
758,130,2023-09-14,False Alarm,2,0.0
759,130,2023-10-18,False Alarm,3,0.0
760,130,2023-10-12,Real Event,3,20514.28
761,130,2023-12-26,False Alarm,3,0.0
762,130,2025-03-07,Real Event,3,17023.42
763,130,2025-03-04,False Alarm,5,0.0
764,130,2025-08-05,False Alarm,4,0.0
765,131,2023-08-13,False Alarm,3,0.0
766,131,2023-09-24,Real Event,3,38355.45
767,131,2023-10-16,False Alarm,5,0.0
768,131,2024-06-25,Real Event,3,53116.73
769,131,2024-06-19,Real Event,2,21834.83
770,131,2025-01-16,False Alarm,3,0.0
771,131,2025-04-18,Real Event,4,23569.8
772,132,2022-12-22,False Alarm,4,0.0
773,132,2022-12-15,Real Event,5,21160.99
774,132,2023-06-09,False Alarm,4,0.0
775,132,2023-07-07,Real Event,2,250.0
776,132,2024-06-15,Real Event,4,32389.5
777,133,2024-08-12,Real Event,2,40120.67
778,133,2025-02-17,Real Event,5,50682.0
779,134,2022-10-11,Real Event,4,20983.9
780,134,2022-10-18,Real Event,5,37075.04
781,134,2023-09-20,False Alarm,5,0.0
782,134,2023-09-06,Real Event,5,24915.11
783,134,2023-10-14,False Alarm,5,0.0
784,134,2023-12-19,False Alarm,2,0.0
785,134,2023-12-01,False Alarm,5,0.0
786,135,2023-02-27,Real Event,4,44330.97
787,135,2023-02-27,Real Event,5,54559.24
788,135,2024-05-14,Real Event,4,42909.54
789,135,2024-05-17,Real Event,3,45266.92
790,135,2024-09-19,False Alarm,5,0.0
791,135,2025-06-07,False Alarm,5,0.0
792,136,2023-01-03,False Alarm,5,0.0
793,136,2024-02-03,Real Event,4,18782.98
794,137,2022-09-27,False Alarm,3,0.0
795,137,2023-01-24,Real Event,2,5082.68
796,137,2023-01-12,False Alarm,3,0.0
797,137,2023-04-27,Real Event,5,19879.75
798,137,2023-07-26,Real Event,2,7735.87
799,137,2024-01-01,Real Event,2,4723.27
800,138,2022-12-18,False Alarm,5,0.0
801,138,2023-04-14,False Alarm,5,0.0
802,138,2023-07-06,False Alarm,3,0.0
803,138,2023-10-03,Real Event,4,24630.71
804,138,2024-07-06,Real Event,3,13697.67
805,138,2025-06-12,Real Event,3,10705.39
806,138,2025-09-27,False Alarm,5,0.0
807,139,2023-01-19,Real Event,3,13976.74
808,139,2023-01-24,Real Event,2,28767.01
809,139,2024-12-21,False Alarm,2,0.0
810,140,2024-06-03,False Alarm,3,0.0
811,140,2025-04-12,Real Event,3,30634.15
812,140,2025-08-27,Real Event,4,33419.34
813,140,2025-08-26,False Alarm,4,0.0
814,141,2023-11-12,False Alarm,4,0.0
815,141,2023-12-18,Real Event,2,45423.21
816,141,2024-03-09,Real Event,3,47007.34
817,141,2025-01-14,False Alarm,4,0.0
818,141,2025-05-01,False Alarm,4,0.0
819,141,2025-07-09,False Alarm,5,0.0
820,141,2025-07-17,False Alarm,3,0.0
821,142,2023-02-04,Real Event,3,18811.7
822,142,2023-05-15,False Alarm,4,0.0
823,142,2023-05-22,Real Event,5,17879.77
824,142,2023-11-16,Real Event,5,17132.46
825,142,2024-09-11,Real Event,5,30735.85
826,143,2024-02-04,Real Event,4,38876.39
827,143,2024-04-06,Real Event,4,122069.86
828,143,2024-04-18,Real Event,4,74664.62
829,143,2024-05-21,Real Event,5,123790.15
830,143,2024-05-13,False Alarm,3,0.0
831,143,2024-06-23,Real Event,3,39962.23
832,143,2025-03-24,False Alarm,4,0.0
833,143,2025-03-19,Real Event,4,68205.1
834,143,2025-05-25,Real Event,3,60140.35
835,144,2022-12-18,Real Event,4,23390.28
836,144,2023-02-21,False Alarm,5,0.0
837,144,2023-03-19,Real Event,4,31467.89
838,144,2023-05-23,Real Event,5,60307.11
839,144,2023-05-04,False Alarm,5,0.0
840,144,2023-11-04,Real Event,3,26617.64
841,144,2024-01-12,False Alarm,4,0.0
842,144,2024-01-18,Real Event,5,31453.04
843,144,2025-01-09,Real Event,3,34745.28
844,145,2022-09-04,Real Event,5,30773.04
845,145,2022-09-03,False Alarm,5,0.0
846,145,2023-02-08,Real Event,5,47994.92
847,145,2023-02-02,Real Event,5,51731.12
848,145,2023-05-18,Real Event,3,28401.65
849,145,2024-08-25,False Alarm,3,0.0
850,145,2024-12-15,Real Event,3,35220.75
851,145,2024-12-05,False Alarm,4,0.0
852,146,2023-03-23,Real Event,3,56227.04
853,146,2023-03-23,Real Event,2,64571.33
854,146,2024-08-21,Real Event,5,67883.49
855,146,2025-08-01,Real Event,3,52572.44
856,147,2023-04-14,False Alarm,3,0.0
857,147,2023-10-07,Real Event,3,29027.28
858,147,2024-06-10,Real Event,3,30815.36
859,147,2025-04-27,False Alarm,2,0.0
860,147,2025-09-10,False Alarm,5,0.0
861,148,2023-04-24,Real Event,4,21832.21
862,148,2024-02-23,False Alarm,5,0.0
863,148,2024-02-15,Real Event,5,38613.51
864,148,2024-09-17,False Alarm,4,0.0
865,148,2025-01-24,Real Event,3,23458.73
866,148,2025-01-11,Real Event,3,10681.88
867,148,2025-09-26,False Alarm,5,0.0
868,149,2022-12-15,Real Event,3,21257.57
869,149,2022-12-06,False Alarm,3,0.0
870,149,2024-04-17,False Alarm,3,0.0
871,149,2024-09-09,False Alarm,2,0.0
872,149,2025-04-26,Real Event,5,22406.28
873,149,2025-04-24,False Alarm,3,0.0
874,149,2025-08-13,False Alarm,5,0.0
875,149,2025-09-22,Real Event,4,17881.3
876,150,2023-08-27,Real Event,3,35977.16
877,150,2023-08-26,Real Event,3,22377.54
878,150,2023-09-24,False Alarm,5,0.0
879,150,2024-09-16,False Alarm,4,0.0
880,151,2023-12-16,Real Event,4,33724.62
881,151,2024-03-05,False Alarm,4,0.0
882,151,2025-05-02,False Alarm,3,0.0
883,151,2025-09-25,Real Event,3,28736.5
884,152,2022-12-23,Real Event,5,22632.68
885,152,2023-05-23,Real Event,3,17257.17
886,152,2023-05-19,Real Event,4,42720.57
887,152,2023-10-16,Real Event,4,33131.78
888,152,2024-04-18,Real Event,4,11569.18
889,152,2024-06-26,False Alarm,5,0.0
890,152,2024-10-20,False Alarm,3,0.0
891,152,2025-02-08,False Alarm,5,0.0
892,153,2023-03-01,False Alarm,4,0.0
893,153,2024-01-12,False Alarm,3,0.0
894,153,2024-02-08,False Alarm,4,0.0
895,153,2025-04-02,False Alarm,3,0.0
896,153,2025-05-08,False Alarm,4,0.0
897,154,2022-09-04,False Alarm,2,0.0
898,154,2022-10-15,Real Event,3,29741.43
899,154,2023-02-19,False Alarm,5,0.0
900,154,2023-03-12,Real Event,5,24039.17
901,154,2023-04-02,Real Event,3,40588.73
902,154,2023-06-22,Real Event,5,24284.27
903,154,2023-09-21,Real Event,3,30722.39
904,154,2024-08-20,Real Event,5,29039.14
905,154,2025-05-25,False Alarm,3,0.0
906,154,2025-05-13,Real Event,3,38777.59
907,154,2025-09-07,False Alarm,5,0.0
908,154,2025-09-22,Real Event,4,29775.97
909,155,2022-12-23,Real Event,3,53336.68
910,155,2023-10-26,False Alarm,5,0.0
911,155,2023-12-20,False Alarm,5,0.0
912,155,2024-06-27,Real Event,3,66200.95
913,155,2024-06-08,Real Event,3,69557.6
914,155,2024-08-25,False Alarm,5,0.0
915,155,2024-10-04,Real Event,4,41282.14
916,155,2025-02-16,Real Event,5,45202.05
917,155,2025-04-26,False Alarm,5,0.0
918,155,2025-09-12,False Alarm,3,0.0
919,156,2022-10-19,False Alarm,5,0.0
920,156,2022-10-26,False Alarm,5,0.0
921,156,2023-04-20,False Alarm,5,0.0
922,156,2023-12-22,Real Event,5,47105.87
923,157,2022-11-01,Real Event,4,40905.41
924,157,2023-02-16,Real Event,4,47933.13
925,157,2023-10-18,False Alarm,5,0.0
926,157,2023-10-14,Real Event,3,34126.71
927,157,2023-11-10,Real Event,5,59793.24
928,157,2024-07-27,Real Event,4,35361.62
929,157,2024-11-27,False Alarm,4,0.0
930,157,2024-11-19,False Alarm,3,0.0
931,158,2023-05-15,Real Event,5,35964.93
932,158,2023-09-17,Real Event,5,36502.42
933,158,2023-09-13,Real Event,3,34881.35
934,158,2024-03-02,Real Event,2,17874.04
935,158,2024-06-23,Real Event,4,26591.62
936,158,2024-06-25,Real Event,2,32208.5
937,158,2024-07-26,False Alarm,2,0.0
938,158,2024-07-07,Real Event,4,44001.43
939,158,2024-12-24,Real Event,5,23617.54
940,158,2024-12-17,Real Event,4,16281.13
941,158,2025-04-27,Real Event,5,42035.27
942,159,2022-11-26,False Alarm,5,0.0
943,159,2023-05-13,False Alarm,4,0.0
944,159,2023-09-13,Real Event,4,38049.51
945,159,2023-09-05,False Alarm,4,0.0
946,159,2024-05-21,False Alarm,4,0.0
947,159,2024-05-05,False Alarm,5,0.0
948,159,2025-07-14,False Alarm,4,0.0
949,160,2022-11-27,Real Event,4,19372.12
950,160,2022-11-22,Real Event,3,32863.73
951,160,2023-02-21,Real Event,4,26962.95
952,160,2023-03-07,False Alarm,5,0.0
953,160,2023-03-13,False Alarm,4,0.0
954,160,2024-10-13,Real Event,5,46558.22
955,161,2022-10-16,Real Event,3,13339.92
956,161,2023-02-15,False Alarm,3,0.0
957,161,2023-06-05,False Alarm,3,0.0
958,161,2023-06-02,False Alarm,5,0.0
959,161,2023-08-17,Real Event,5,40167.6
960,161,2024-02-27,False Alarm,4,0.0
961,161,2024-07-26,Real Event,5,43523.18
962,161,2025-06-25,Real Event,3,21578.88
963,161,2025-07-26,Real Event,3,36947.3
964,162,2022-09-26,False Alarm,2,0.0
965,162,2023-05-26,False Alarm,3,0.0
966,162,2023-06-27,False Alarm,4,0.0
967,162,2024-01-18,Real Event,3,35553.25
968,162,2024-04-19,Real Event,5,48911.91
969,162,2024-12-09,Real Event,4,32000.61
970,162,2025-08-05,False Alarm,3,0.0
971,162,2025-08-14,Real Event,5,45762.32
972,163,2023-03-04,False Alarm,4,0.0
973,163,2023-09-22,Real Event,4,22964.59
974,163,2023-09-11,Real Event,5,27936.75
975,163,2025-02-02,False Alarm,5,0.0
976,164,2022-12-11,False Alarm,5,0.0
977,164,2023-06-11,False Alarm,3,0.0
978,164,2024-04-27,Real Event,4,14734.24
979,164,2024-04-10,Real Event,4,17389.21
980,165,2023-04-04,Real Event,4,27228.57
981,165,2023-05-19,False Alarm,3,0.0
982,165,2023-08-14,Real Event,4,24874.26
983,165,2024-07-01,False Alarm,4,0.0
984,165,2024-09-26,False Alarm,5,0.0
985,166,2023-09-03,False Alarm,4,0.0
986,166,2024-06-12,False Alarm,2,0.0
987,166,2025-07-12,False Alarm,3,0.0
988,167,2024-01-12,Real Event,5,42844.52
989,167,2024-01-07,Real Event,4,19276.67
990,167,2024-10-17,False Alarm,4,0.0
991,167,2025-03-14,False Alarm,2,0.0
992,167,2025-03-17,Real Event,4,28151.56
993,168,2023-02-14,Real Event,4,33882.18
994,168,2023-08-06,Real Event,4,19769.2
995,169,2023-04-17,Real Event,3,29973.88
996,169,2023-04-21,Real Event,1,28975.05
997,169,2024-05-24,Real Event,5,58140.11
998,169,2025-01-16,False Alarm,3,0.0
999,169,2025-09-23,False Alarm,3,0.0
1000,170,2023-06-16,False Alarm,3,0.0
1001,170,2024-07-14,False Alarm,5,0.0
1002,170,2024-11-25,Real Event,4,42760.58
1003,170,2024-11-26,False Alarm,3,0.0
1004,170,2024-12-14,False Alarm,5,0.0
1005,170,2024-12-24,False Alarm,5,0.0
1006,170,2025-08-01,Real Event,4,37031.72
1007,171,2024-01-08,Real Event,5,40741.96
1008,171,2024-07-07,False Alarm,4,0.0
1009,171,2024-09-24,Real Event,5,42887.61
1010,171,2025-08-08,Real Event,2,57034.18
1011,172,2023-08-19,False Alarm,5,0.0
1012,172,2023-08-02,False Alarm,5,0.0
1013,172,2024-04-24,Real Event,3,34033.7
1014,172,2024-04-27,Real Event,4,30814.16
1015,172,2024-12-11,Real Event,5,56689.42
1016,172,2025-04-25,False Alarm,3,0.0
1017,172,2025-08-16,False Alarm,4,0.0
1018,173,2023-02-04,Real Event,3,30106.11
1019,173,2024-10-27,False Alarm,3,0.0
1020,174,2023-04-01,False Alarm,3,0.0
1021,174,2024-02-26,Real Event,5,61909.44
1022,174,2024-02-17,False Alarm,5,0.0
1023,174,2024-12-23,Real Event,4,33403.14
1024,174,2024-12-05,Real Event,5,51433.68
1025,174,2025-02-12,Real Event,4,100776.23
1026,174,2025-08-13,Real Event,4,51181.27
1027,174,2025-09-17,False Alarm,3,0.0
1028,175,2022-09-06,Real Event,2,21163.43
1029,175,2023-04-11,False Alarm,4,0.0
1030,175,2023-10-08,False Alarm,3,0.0
1031,175,2023-11-20,False Alarm,4,0.0
1032,175,2024-08-01,False Alarm,4,0.0
1033,175,2024-08-04,False Alarm,3,0.0
1034,176,2023-02-09,Real Event,4,26246.34
1035,176,2023-02-16,False Alarm,3,0.0
1036,176,2024-01-06,Real Event,4,30717.57
1037,176,2024-01-11,False Alarm,2,0.0
1038,176,2024-02-18,Real Event,5,33371.6
1039,176,2024-03-24,False Alarm,4,0.0
1040,176,2024-05-02,False Alarm,4,0.0
1041,176,2025-05-24,Real Event,3,25519.01
1042,177,2022-09-15,False Alarm,4,0.0
1043,177,2023-04-18,False Alarm,5,0.0
1044,177,2023-12-12,False Alarm,3,0.0
1045,177,2024-07-06,Real Event,1,47959.44
1046,177,2025-03-01,False Alarm,4,0.0
1047,179,2022-09-20,Real Event,5,46113.05
1048,179,2022-09-04,False Alarm,4,0.0
1049,179,2023-04-18,False Alarm,3,0.0
1050,179,2023-04-13,Real Event,5,31264.88
1051,179,2024-06-22,Real Event,5,34202.74
1052,179,2024-06-01,False Alarm,4,0.0
1053,179,2025-07-16,False Alarm,5,0.0
1054,179,2025-09-24,False Alarm,4,0.0
1055,179,2025-09-26,Real Event,4,53766.04
1056,180,2022-10-04,False Alarm,5,0.0
1057,180,2024-02-14,False Alarm,5,0.0
1058,180,2024-09-08,Real Event,5,27366.07
1059,180,2024-09-21,Real Event,4,62314.62
1060,181,2023-07-21,Real Event,4,64946.37
1061,181,2023-07-15,Real Event,5,36506.87
1062,181,2023-09-24,Real Event,5,64490.91
1063,181,2024-06-25,False Alarm,5,0.0
1064,181,2024-10-27,Real Event,4,68964.6
1065,181,2025-03-07,Real Event,4,37740.82
1066,181,2025-03-09,False Alarm,3,0.0
1067,182,2023-07-16,Real Event,1,36712.36
1068,182,2023-07-06,Real Event,5,31839.93
1069,182,2023-12-21,Real Event,4,15828.42
1070,182,2024-04-15,False Alarm,4,0.0
1071,182,2024-08-09,False Alarm,3,0.0
1072,182,2024-10-25,Real Event,3,40326.12
1073,182,2025-04-21,Real Event,3,32798.44
1074,182,2025-05-21,Real Event,4,17796.63
1075,182,2025-09-02,Real Event,3,39997.52
1076,183,2023-01-24,Real Event,3,35406.06
1077,183,2023-02-07,False Alarm,4,0.0
1078,183,2024-01-24,False Alarm,4,0.0
1079,183,2024-06-03,Real Event,3,19811.79
1080,183,2024-11-19,False Alarm,3,0.0
1081,183,2025-03-06,False Alarm,4,0.0
1082,184,2023-02-23,False Alarm,4,0.0
1083,184,2023-02-20,False Alarm,4,0.0
1084,184,2023-12-15,False Alarm,3,0.0
1085,184,2024-09-22,Real Event,5,19098.0
1086,184,2024-11-18,False Alarm,4,0.0
1087,184,2024-11-16,False Alarm,5,0.0
1088,184,2024-12-23,Real Event,5,16075.07
1089,185,2022-12-24,Real Event,4,79084.2
1090,185,2022-12-07,Real Event,4,97404.72
1091,185,2023-05-23,Real Event,4,102850.74
1092,185,2023-08-11,False Alarm,5,0.0
1093,185,2023-08-19,False Alarm,3,0.0
1094,185,2023-12-01,False Alarm,5,0.0
1095,185,2024-03-24,False Alarm,5,0.0
1096,185,2024-11-19,False Alarm,5,0.0
1097,186,2022-12-15,False Alarm,3,0.0
1098,186,2023-05-19,False Alarm,4,0.0
1099,186,2023-08-22,False Alarm,5,0.0
1100,186,2023-09-27,False Alarm,5,0.0
1101,186,2023-09-19,False Alarm,4,0.0
1102,186,2024-07-23,Real Event,4,32682.67
1103,186,2025-09-24,Real Event,4,35843.75
1104,187,2022-09-02,False Alarm,5,0.0
1105,187,2022-10-21,Real Event,2,18806.47
1106,187,2023-02-07,False Alarm,3,0.0
1107,187,2024-11-23,False Alarm,4,0.0
1108,187,2025-03-03,False Alarm,4,0.0
1109,187,2025-06-11,Real Event,5,36826.63
1110,187,2025-06-01,False Alarm,5,0.0
1111,187,2025-08-15,Real Event,1,11501.83
1112,187,2025-08-25,Real Event,3,9739.7
1113,188,2023-04-14,Real Event,5,47816.28
1114,188,2023-08-12,False Alarm,4,0.0
1115,188,2023-09-07,Real Event,5,49073.93
1116,188,2024-02-02,Real Event,5,38391.07
1117,188,2024-12-12,False Alarm,5,0.0
1118,188,2025-05-08,False Alarm,4,0.0
1119,188,2025-07-05,False Alarm,5,0.0
1120,189,2022-10-17,Real Event,4,29303.38
1121,189,2022-12-12,False Alarm,4,0.0
1122,189,2023-01-24,False Alarm,3,0.0
1123,189,2023-09-07,Real Event,5,32790.84
1124,189,2025-04-11,Real Event,4,49985.38
1125,189,2025-04-22,Real Event,5,46506.24
1126,190,2023-08-23,False Alarm,5,0.0
1127,190,2023-11-15,False Alarm,5,0.0
1128,190,2024-04-14,Real Event,2,17016.28
1129,190,2024-05-09,False Alarm,1,0.0
1130,190,2024-05-13,False Alarm,2,0.0
1131,190,2025-03-20,False Alarm,4,0.0
1132,191,2022-10-14,Real Event,3,29344.99
1133,191,2023-03-04,Real Event,4,25399.56
1134,191,2023-04-05,False Alarm,4,0.0
1135,191,2024-04-21,False Alarm,3,0.0
1136,191,2024-11-08,Real Event,5,21937.16
1137,191,2025-08-02,False Alarm,3,0.0
1138,192,2022-12-17,Real Event,3,18239.15
1139,192,2023-01-23,False Alarm,4,0.0
1140,192,2023-02-25,Real Event,1,8539.62
1141,192,2023-04-03,Real Event,3,18976.4
1142,192,2023-10-09,False Alarm,4,0.0
1143,192,2024-11-02,False Alarm,3,0.0
1144,192,2024-12-18,False Alarm,2,0.0
1145,192,2025-06-24,Real Event,3,19446.06
1146,192,2025-06-07,False Alarm,2,0.0
1147,192,2025-08-24,Real Event,2,12890.0
1148,192,2025-08-20,Real Event,4,13638.43
1149,193,2023-12-08,Real Event,5,56933.6
1150,193,2024-04-21,Real Event,4,54320.02
1151,193,2024-06-10,Real Event,5,38459.86
1152,193,2024-10-19,Real Event,3,26748.2
1153,194,2022-12-17,False Alarm,5,0.0
1154,194,2023-11-22,Real Event,4,44950.97
1155,194,2023-11-18,False Alarm,5,0.0
1156,194,2024-06-02,Real Event,4,25960.61
1157,194,2024-06-02,False Alarm,4,0.0
1158,194,2024-07-05,Real Event,3,35298.08
1159,194,2024-08-01,Real Event,4,49777.69
1160,194,2025-03-16,Real Event,4,38182.36
1161,194,2025-03-25,False Alarm,5,0.0
1162,194,2025-08-14,False Alarm,3,0.0
1163,195,2022-10-24,False Alarm,4,0.0
1164,195,2022-11-18,False Alarm,4,0.0
1165,195,2022-11-15,False Alarm,3,0.0
1166,195,2023-12-09,False Alarm,5,0.0
1167,197,2024-04-09,False Alarm,4,0.0
1168,197,2024-07-08,False Alarm,5,0.0
